Ngay,LoaiVang,GiaMua,GiaBan,KhoiLuongGiaoDich,TyGiaUSD,DiaDiem
2024-05-15,SJC,75846602.0,76639654.0,451.0,22654.0,HCM
2024-03-23,DOJI,76424064.0,77699222.0,57.0,23112.0,HCM
2024-06-13,DOJI,76051301.0,77475935.0,222.0,22670.0,HCM
2024-02-21,DOJI,74668670.0,75267488.0,176.0,23308.0,HN
2024-02-21,DOJI,73732817.0,74444774.0,61.0,22586.0,DN
2024-05-06,DOJI,74551797.0,75149203.0,196.0,22617.0,HCM
2024-06-23,SJC,74410808.0,75766562.0,196.0,22534.0,DN
2024-03-02,SJC,74300035.0,75434964.0,201.0,23030.0,DN
2024-06-18,SJC,74424473.0,75842669.0,304.0,22954.0,DN
2024-03-06,SJC,75982448.0,77150137.0,215.0,23093.0,DN
2024-02-19,PNJ,73154037.0,74445578.0,166.0,22885.0,HN
2024-04-06,PNJ,75439152.0,76810674.0,301.0,23349.0,HCM
2024-05-08,SJC,76381915.0,76923971.0,169.0,23323.0,HN
2024-01-28,DOJI,73185925.0,74452566.0,59.0,22760.0,DN
2024-05-16,SJC,73243877.0,73943175.0,205.0,22683.0,DN
2024-04-17,PNJ,73974585.0,74588273.0,443.0,23006.0,DN
2024-01-27,PNJ,73494653.0,74181863.0,495.0,23329.0,HCM
2024-05-27,BTMC,72580971.0,73467321.0,272.0,23029.0,DN
2024-01-30,PNJ,76181262.0,77120036.0,499.0,23473.0,DN
2024-05-21,BTMC,75820888.0,76711158.0,474.0,22786.0,DN
2024-05-27,PNJ,73708468.0,74320044.0,389.0,22932.0,HCM
2024-02-01,DOJI,73958521.0,74775841.0,100.0,22528.0,HCM
2024-02-15,PNJ,73626825.0,75019122.0,209.0,22862.0,DN
2024-05-26,PNJ,74804748.0,76083524.0,339.0,23078.0,HCM
2024-04-23,BTMC,73812105.0,74830928.0,440.0,23114.0,HCM
2024-05-29,DOJI,74028265.0,74862782.0,475.0,22904.0,DN
2024-04-21,DOJI,73601849.0,74781938.0,414.0,22903.0,DN
2024-01-16,DOJI,74155531.0,74822811.0,232.0,23024.0,HCM
2024-03-15,BTMC,73948183.0,75170092.0,276.0,22653.0,DN
2024-06-03,SJC,74127113.0,75463803.0,174.0,22674.0,DN
2024-01-24,SJC,76190730.0,77462684.0,160.0,23260.0,HN
2024-06-02,BTMC,74373000.0,74929635.0,125.0,23098.0,DN
2024-06-08,BTMC,75017193.0,76257315.0,418.0,22681.0,HN
2024-05-08,BTMC,73706517.0,74258234.0,253.0,23250.0,HN
2024-03-11,BTMC,75384068.0,76513153.0,401.0,23019.0,HN
2024-06-05,PNJ,75224559.0,76300850.0,333.0,23129.0,HCM
2024-04-03,DOJI,76415652.0,77915082.0,245.0,22920.0,DN
2024-05-29,SJC,73489415.0,74912997.0,272.0,22944.0,HN
2024-03-02,BTMC,75238306.0,73520979.0,209.0,23022.0,HN
2024-01-09,DOJI,74459280.0,75815983.0,82.0,23187.0,HCM
2024-03-09,SJC,76759834.0,77790670.0,295.0,23241.0,DN
2024-06-28,BTMC,73003510.0,73520628.0,138.0,23298.0,HN
2024-05-26,SJC,76849091.0,77369480.0,460.0,22636.0,HCM
2024-05-04,PNJ,74173200.0,75101945.0,397.0,22520.0,DN
2024-05-31,BTMC,75316591.0,76501085.0,288.0,23335.0,HN
2024-02-07,SJC,74574486.0,75647530.0,411.0,22841.0,HCM
2024-03-28,DOJI,76063614.0,77420956.0,232.0,22515.0,HCM
2024-05-15,SJC,74101267.0,75205323.0,63.0,22906.799909255897,HN
2024-05-10,BTMC,75902908.0,76783080.0,316.0,22553.0,DN
2024-06-28,DOJI,72990271.0,73897285.0,390.0,22650.0,HCM
2024-03-04,SJC,75747143.0,77090124.0,249.0,23061.0,HN
2024-04-30,PNJ,76335598.0,77623336.0,315.0,22572.0,HN
2024-01-14,DOJI,75444489.0,76679454.0,374.0,22599.0,HCM
2024-01-02,SJC,76474675.0,77530514.0,180.0,22984.0,HCM
2024-05-02,SJC,73043764.0,73666794.0,160.0,22979.0,HCM
2024-04-24,PNJ,73599577.0,74943658.0,79.0,23201.0,HCM
2024-03-31,PNJ,74908630.0,76263710.0,88.0,22896.0,DN
2024-01-15,SJC,76832065.0,77951057.0,433.0,22659.0,HN
2024-06-06,DOJI,76174066.0,77409188.0,87.0,23081.0,DN
2024-06-29,SJC,76277929.0,,119.0,23206.0,HCM
2024-05-20,BTMC,73479634.0,74648894.0,237.0,23357.0,HCM
2024-01-19,DOJI,75025300.0,76332291.0,423.0,22712.0,DN
2024-03-15,PNJ,74181641.0,74700674.0,363.0,23065.0,HCM
2024-01-05,BTMC,73627880.0,74530570.0,272.0,23209.0,DN
2024-03-27,SJC,76220295.0,77521764.0,84.0,23158.0,HN
2024-04-11,SJC,73662550.0,74725171.0,123.0,22509.0,DN
2024-04-08,BTMC,74437245.0,75723953.0,253.0,22693.0,HN
2024-06-06,BTMC,74180945.0,75233397.0,453.0,23354.0,DN
2024-03-23,SJC,75033901.0,75834036.0,259.0,23053.0,DN
2024-04-18,DOJI,75464749.0,76818649.0,272.0,23233.0,DN
2024-03-17,DOJI,75499424.0,76452432.0,247.0,22759.0,HN
2024-02-17,PNJ,75034937.0,75546682.0,479.0,23237.0,HN
2024-04-01,SJC,76312620.0,77665314.0,226.0,23186.0,DN
2024-04-13,SJC,74396436.0,75563976.0,284.0,22512.0,DN
2024-02-16,SJC,74216959.0,75534966.0,414.0,23174.0,HN
2024-01-27,DOJI,75653406.0,76944162.0,85.0,23419.0,HCM
2024-03-17,PNJ,73791210.0,75224898.0,167.0,23312.0,DN
2024-05-07,PNJ,74930992.0,76278934.0,318.0,22824.0,DN
2024-06-04,SJC,76324024.0,77656321.0,103.0,22830.0,DN
2024-02-06,DOJI,76153708.0,76910317.0,264.0,23304.0,DN
2024-05-23,PNJ,75877932.0,76735478.0,143.0,23160.0,HN
2024-02-02,DOJI,74050155.0,75202181.0,228.0,22681.0,DN
2024-02-19,DOJI,75578655.0,76084809.0,350.0,23228.0,DN
2024-03-29,BTMC,75766035.0,77245483.0,206.0,22678.0,HN
2024-03-10,PNJ,75809584.0,76312775.0,442.0,22924.0,HCM
2024-06-29,PNJ,75106546.0,76524943.0,416.0,22817.0,DN
2024-05-18,PNJ,73734215.0,74926674.0,105.0,23418.0,HCM
2024-03-25,DOJI,75331086.0,76125832.0,468.0,22788.0,DN
2024-02-14,BTMC,72723035.0,73713077.0,108.0,23315.0,DN
2024-04-12,SJC,73898488.0,74977014.0,290.0,23360.0,HN
2024-04-12,SJC,,77100184.0,471.0,23253.0,DN
2024-05-12,BTMC,75271557.0,75899773.0,105.0,22865.0,HN
2024-02-15,PNJ,75720281.0,76812913.0,80.0,23034.0,HCM
2024-04-09,BTMC,74776834.0,75318703.0,237.0,23472.0,DN
2024-03-04,DOJI,76296605.0,77550901.0,104.0,23411.0,DN
2024-04-28,BTMC,75221005.0,76240575.0,177.0,23321.0,HN
2024-05-15,PNJ,75419766.0,76822334.0,108.0,23010.0,HCM
2024-05-14,PNJ,74410332.0,75505816.0,432.0,22518.0,HCM
2024-02-23,DOJI,75418137.0,75938112.0,149.0,23251.0,HCM
2024-01-04,SJC,75231785.0,76020783.0,90.0,22527.0,HN
2024-05-18,BTMC,73722199.0,74824181.0,425.0,22970.0,DN
2024-05-07,PNJ,75019284.0,75589747.0,366.0,23424.0,HN
2024-03-17,DOJI,73111955.0,73642402.0,96.0,23486.0,HCM
2024-06-11,DOJI,74641646.0,75965497.0,147.0,23272.0,DN
2024-02-12,SJC,74036580.0,74970396.0,481.0,23204.0,HN
2024-04-25,DOJI,75979600.0,76752472.0,432.0,22587.0,HN
2024-06-01,BTMC,75933817.0,76794261.0,157.0,22503.0,DN
2024-06-06,PNJ,73827148.0,74886014.0,83.0,23152.0,HCM
2024-05-09,DOJI,74859385.0,75752055.0,156.0,22595.0,HCM
2024-05-25,PNJ,74522643.0,75251574.0,263.0,22717.0,HCM
2024-03-07,PNJ,72507967.0,73905118.0,145.0,22591.0,DN
2024-05-13,PNJ,76089570.0,76888942.0,396.0,23174.0,DN
2024-02-26,SJC,74896220.0,75542690.0,272.0,22683.0,HN
2024-02-01,DOJI,75941069.0,76616468.0,346.0,23225.0,DN
2024-03-20,DOJI,72891006.0,74323862.0,376.0,23097.0,DN
2024-04-22,DOJI,76020329.0,77446108.0,448.0,23253.0,HCM
2024-02-17,BTMC,74870096.0,75807725.0,285.0,22939.0,HN
2024-01-18,BTMC,72248683.0,72983360.0,216.0,22590.0,HN
2024-06-14,DOJI,76682506.0,77504847.0,147.0,22926.0,HN
2024-04-23,PNJ,74019593.0,74866732.0,372.0,22789.0,HCM
2024-06-20,BTMC,73146204.0,74247438.0,116.0,23403.0,HN
2024-04-12,BTMC,72907211.0,73799069.0,470.0,22900.0,HCM
2024-02-10,DOJI,75234206.0,76573013.0,157.0,22687.0,HN
2024-05-11,SJC,75017807.0,75971958.0,153.0,22558.0,HN
2024-01-31,BTMC,74692755.0,76057021.0,303.0,23341.0,HCM
2024-03-15,DOJI,76737270.0,77684827.0,361.0,22710.0,DN
2024-06-25,PNJ,74304933.0,75358541.0,294.0,22608.0,HN
2024-02-07,DOJI,75930730.0,76622922.0,356.0,23192.0,DN
2024-02-08,DOJI,75590416.0,76931760.0,266.0,22560.0,HCM
2024-03-26,BTMC,74739802.0,75716315.0,425.0,23057.0,HCM
2024-01-20,BTMC,72317428.0,73136615.0,269.0,23251.0,HCM
2024-02-23,SJC,5000000.0,73946816.0,277.0,23077.0,HCM
2024-03-30,PNJ,76172277.0,76829861.0,110.0,23279.0,HN
2024-03-01,SJC,73754950.0,75155396.0,157.0,23085.0,DN
2024-02-23,BTMC,74971981.0,76176494.0,424.0,22792.0,HN
2024-04-09,SJC,75763398.0,77193768.0,114.0,22791.0,DN
2024-01-25,BTMC,74901614.0,76270884.0,287.0,22862.0,HCM
2024-05-29,PNJ,76291704.0,77293027.0,434.0,22938.0,DN
2024-01-13,SJC,75967197.0,76690063.0,194.0,22619.0,HCM
2024-01-13,PNJ,75341992.0,75942227.0,178.0,22557.0,DN
2024-01-09,DOJI,76671179.0,77278629.0,420.0,22969.0,DN
2024-03-16,PNJ,74665251.0,75594527.0,63.0,23014.0,HCM
2024-05-02,BTMC,73836022.0,74870413.0,140.0,23249.0,DN
2024-02-16,PNJ,74164221.0,74821953.0,327.0,22695.0,HCM
2024-01-14,BTMC,74649103.0,75201094.0,385.0,23258.0,DN
2024-06-11,PNJ,76028434.0,77385983.0,280.0,23490.0,HN
2024-03-22,DOJI,73243945.0,73785916.0,276.0,23273.0,HN
2024-05-12,PNJ,73286635.0,74720683.0,77.0,22891.0,HCM
2024-06-19,BTMC,72421773.0,73255251.0,461.0,22723.0,DN
2024-06-01,BTMC,75858884.0,76369473.0,439.0,23451.0,HCM
2024-05-12,SJC,75476899.0,76135497.0,327.0,23085.0,HN
2024-01-10,SJC,76143963.0,77601257.0,497.0,22980.0,HCM
2024-03-07,BTMC,73921277.0,74481822.0,109.0,23162.0,HN
2024-05-09,BTMC,74368573.0,75041884.0,98.0,23404.0,HN
2024-04-28,SJC,73245300.0,74329310.0,438.0,22782.0,HN
2024-01-08,DOJI,74041082.0,75531280.0,58.0,22732.0,HN
2024-01-08,DOJI,73186193.0,73712927.0,277.0,22610.0,HCM
2024-06-29,BTMC,75005958.0,76275523.0,354.0,23484.0,HCM
2024-03-02,BTMC,74155145.0,74860913.0,127.0,22576.0,HCM
2024-06-03,SJC,75862349.0,76608333.0,67.0,22612.0,HN
2024-02-25,BTMC,75040267.0,76183828.0,325.0,23192.0,HN
2024-05-30,PNJ,73208092.0,74092886.0,318.0,23252.0,HCM
2024-04-06,SJC,73871808.0,74996027.0,496.0,22779.0,HCM
2024-01-09,BTMC,74379126.0,75814059.0,287.0,23169.0,HN
2024-02-22,BTMC,75586852.0,77082695.0,269.0,22863.0,HN
2024-06-27,SJC,76085945.0,77386552.0,410.0,22547.0,HN
2024-01-05,DOJI,74809021.0,75461927.0,177.0,23005.0,HCM
2024-02-02,SJC,999999999.0,77454419.0,104.0,22870.0,HN
2024-01-03,SJC,74271741.0,75395328.0,319.0,23362.0,HCM
2024-05-29,SJC,75585181.0,76726661.0,152.0,23234.0,DN
2024-02-05,PNJ,72644931.0,73588607.0,237.0,22581.0,DN
2024-04-29,BTMC,73785818.0,75140386.0,487.0,22647.0,DN
2024-02-16,SJC,75229231.0,75931284.0,463.0,22954.0,HCM
2024-02-05,BTMC,73705215.0,72678514.0,442.0,22725.0,HCM
2024-06-08,PNJ,74035963.0,75213007.0,155.0,23210.0,HCM
2024-04-10,BTMC,73902912.0,,282.0,23169.0,HCM
2024-06-05,SJC,73479806.0,74134405.0,429.0,22511.0,HN
2024-06-15,BTMC,74455918.0,75668934.0,75.0,23420.0,HCM
2024-06-12,BTMC,73839050.0,74912390.0,103.0,23229.0,HN
2024-04-19,SJC,73747852.0,74819293.0,60.0,23362.0,HN
2024-01-04,PNJ,75491650.0,76193314.0,276.0,23112.0,DN
2024-06-24,BTMC,74456166.0,74977564.0,396.0,23312.0,DN
2024-05-12,PNJ,76260896.0,77288932.0,112.0,23033.0,DN
2024-06-21,BTMC,74719064.0,75638579.0,203.0,22993.0,HN
2024-06-16,BTMC,74929020.0,75964877.0,279.0,23486.0,HCM
2024-04-09,SJC,74338530.0,74916372.0,419.0,22763.0,HN
2024-05-10,PNJ,73612548.0,75018998.0,241.0,22543.0,HCM
2024-04-08,BTMC,73715880.0,75055199.0,84.0,23195.0,HCM
2024-03-19,BTMC,73959310.0,74866815.0,209.0,23259.0,HCM
2024-02-18,BTMC,75020311.0,76351602.0,427.0,23398.0,HCM
2024-05-06,DOJI,76252814.0,77280555.0,461.0,23163.0,DN
2024-06-10,PNJ,73444740.0,74894143.0,389.0,22624.0,HN
2024-06-16,DOJI,76662949.0,77424388.0,136.0,22716.0,HN
2024-04-23,PNJ,73611009.0,75075581.0,73.0,23035.0,HN
2024-06-21,BTMC,75083128.0,75685294.0,220.0,22633.0,DN
2024-05-10,SJC,76031289.0,77307794.0,406.0,22867.0,HCM
2024-02-06,PNJ,75359244.0,76745284.0,408.0,22700.0,DN
2024-02-25,PNJ,74746533.0,75378224.0,272.0,23456.0,HN
2024-05-25,SJC,76761214.0,77689072.0,408.0,23167.0,HN
2024-06-01,DOJI,75133647.0,76211153.0,335.0,22957.0,HN
2024-05-03,DOJI,75951396.0,76673938.0,141.0,23029.0,DN
2024-06-24,SJC,74699660.0,76067625.0,392.0,22809.0,HCM
2024-03-20,DOJI,75165600.0,76197233.0,166.0,23207.0,HCM
2024-05-24,BTMC,72217314.0,73255284.0,188.0,23355.0,HCM
2024-05-03,SJC,75062087.0,75988761.0,258.0,22572.0,HN
2024-06-07,DOJI,75929473.0,76943714.0,365.0,23483.0,DN
2024-04-17,BTMC,72598506.0,73294922.0,98.0,23186.0,HN
2024-05-31,PNJ,76188035.0,77549893.0,465.0,22621.0,HN
2024-03-13,SJC,74873722.0,75558887.0,173.0,22906.799909255897,HN
2024-04-19,SJC,76290779.0,77556198.0,119.0,23180.0,HCM
2024-05-18,DOJI,73513340.0,74291835.0,85.0,22600.0,DN
2024-04-02,SJC,75799131.0,77233789.0,133.0,22953.0,HCM
2024-04-28,BTMC,72251671.0,73593736.0,368.0,23213.0,DN
2024-03-06,BTMC,74958104.0,75915060.0,359.0,22788.0,HN
2024-04-22,PNJ,72915842.0,74131181.0,331.0,23382.0,HN
2024-01-08,PNJ,75605391.0,76212903.0,109.0,23380.0,HN
2024-06-16,BTMC,75666569.0,76249953.0,440.0,22995.0,HN
2024-02-09,SJC,73180553.0,74241249.0,360.0,22996.0,DN
2024-06-20,DOJI,74247307.0,75126809.0,343.0,23088.0,DN
2024-04-07,DOJI,73709245.0,74550452.0,456.0,22898.0,HCM
2024-04-13,SJC,76994528.0,78110938.0,266.0,23131.0,HN
2024-02-08,BTMC,0.0,75634799.0,221.0,22934.0,HCM
2024-03-05,SJC,75284146.0,76094521.0,167.0,23016.0,HN
2024-02-01,PNJ,0.0,73858702.0,153.0,23327.0,HN
2024-01-25,SJC,74222869.0,,105.0,22849.0,HCM
2024-03-31,DOJI,72992512.0,74454215.0,157.0,22518.0,DN
2024-04-28,SJC,76662340.0,77304220.0,461.0,23345.0,DN
2024-06-28,BTMC,75415473.0,76727268.0,285.0,22682.0,HCM
2024-02-20,PNJ,74549949.0,75269673.0,165.0,23165.0,DN
2024-06-24,DOJI,73210226.0,73837265.0,392.0,22906.799909255897,HCM
2024-05-20,BTMC,72558988.0,73182716.0,278.0,22889.0,HN
2024-03-29,BTMC,72553091.0,73726681.0,397.0,23039.0,HCM
2024-03-23,BTMC,75737859.0,76277760.0,415.0,23257.0,HN
2024-01-07,BTMC,72887121.0,73660376.0,178.0,23278.0,DN
2024-06-18,DOJI,75235678.0,75874683.0,406.0,23041.0,HCM
2024-02-19,BTMC,73881175.0,75111839.0,450.0,23087.0,DN
2024-05-16,DOJI,74876967.0,75728160.0,463.0,23220.0,DN
2024-02-19,PNJ,73109996.0,74325468.0,121.0,23288.0,DN
2024-03-16,BTMC,74414802.0,75779463.0,201.0,22608.0,HCM
2024-01-06,BTMC,73306002.0,73983791.0,179.0,22552.0,HCM
2024-06-08,SJC,75261878.0,76540458.0,53.0,22826.0,HN
2024-05-12,SJC,76591142.0,77860602.0,256.0,22887.0,HCM
2024-03-31,SJC,76555668.0,77321640.0,482.0,23203.0,HN
2024-06-02,SJC,75561913.0,76832568.0,278.0,22701.0,DN
2024-04-30,PNJ,74249736.0,75271394.0,149.0,22558.0,DN
2024-04-06,BTMC,74303998.0,75498333.0,272.0,22616.0,HN
2024-06-29,SJC,75861753.0,76405883.0,131.0,23086.0,DN
2024-02-22,PNJ,73717060.0,75006412.0,108.0,23142.0,HN
2024-05-17,SJC,74508590.0,75456005.0,481.0,22654.0,HN
2024-05-30,DOJI,74860293.0,76028922.0,107.0,23316.0,HN
2024-03-10,SJC,74985957.0,75742510.0,70.0,23053.0,DN
2024-06-17,SJC,76507387.0,77278652.0,53.0,23412.0,HN
2024-04-22,SJC,73389770.0,74285857.0,484.0,23160.0,DN
2024-01-17,PNJ,74817336.0,75983826.0,102.0,22650.0,DN
2024-03-08,DOJI,74920464.0,76381076.0,408.0,22879.0,HN
2024-05-29,DOJI,74889237.0,76262236.0,150.0,22610.0,HN
2024-01-23,DOJI,72870390.0,74078079.0,100.0,22580.0,HN
2024-04-14,PNJ,73372328.0,74414751.0,313.0,22762.0,DN
2024-02-02,SJC,74954727.0,76435605.0,198.0,22930.0,HCM
2024-02-28,PNJ,73164468.0,73873254.0,365.0,23104.0,HN
2024-05-30,SJC,76920367.0,78272924.0,478.0,23273.0,HCM
2024-04-16,PNJ,75548143.0,76759171.0,184.0,22727.0,HCM
2024-06-02,BTMC,72871158.0,73625888.0,300.0,22906.799909255897,HCM
2024-04-19,SJC,75734351.0,76509362.0,404.0,22751.0,DN
2024-06-27,PNJ,72849115.0,74228306.0,293.0,22880.0,HN
2024-02-29,PNJ,73350538.0,74838009.0,352.0,22616.0,HCM
2024-05-20,DOJI,73264310.0,73954556.0,245.0,22686.0,HCM
2024-01-16,PNJ,75428009.0,76491053.0,457.0,22691.0,HN
2024-01-27,SJC,74161157.0,74927113.0,426.0,22788.0,HCM
2024-04-30,DOJI,75083785.0,76432477.0,128.0,22814.0,DN
2024-04-07,PNJ,75593061.0,76558979.0,232.0,23261.0,DN
2024-04-07,SJC,,77663711.0,54.0,23476.0,HN
2024-06-01,SJC,74555289.0,75956248.0,286.0,22693.0,HN
2024-05-31,BTMC,74851623.0,75671297.0,257.0,23231.0,HCM
2024-05-12,PNJ,74971895.0,75497834.0,406.0,22839.0,HN
2024-04-19,DOJI,75845529.0,76473918.0,309.0,23119.0,HCM
2024-05-19,DOJI,74261312.0,75239766.0,272.0,22906.799909255897,HN
2024-06-22,DOJI,74571503.0,75833681.0,459.0,23403.0,HCM
2024-02-15,BTMC,73123994.0,74608170.0,282.0,22516.0,HCM
2024-03-25,SJC,73190237.0,74453078.0,326.0,22655.0,HCM
2024-04-09,PNJ,74080932.0,75222143.0,177.0,22700.0,DN
2024-01-23,PNJ,76374641.0,77536942.0,384.0,23358.0,HN
2024-03-05,BTMC,75923350.0,76441423.0,245.0,22965.0,HCM
2024-02-29,DOJI,0.0,77687744.0,324.0,23301.0,HCM
2024-02-15,DOJI,73416529.0,74328532.0,307.0,23217.0,HCM
2024-01-26,SJC,74619135.0,75979255.0,168.0,22984.0,HCM
2024-04-21,DOJI,74436675.0,75382051.0,163.0,22906.799909255897,HCM
2024-04-11,PNJ,74098099.0,74598258.0,419.0,22513.0,HCM
2024-04-15,BTMC,73978030.0,74816414.0,153.0,23103.0,HN
2024-03-21,PNJ,75217551.0,76582241.0,174.0,23178.0,DN
2024-01-22,SJC,73810006.0,75119962.0,102.0,23176.0,HN
2024-03-13,PNJ,72679830.0,73687772.0,317.0,22732.0,DN
2024-05-25,BTMC,72526249.0,73563034.0,353.0,23307.0,DN
2024-01-05,SJC,74213475.0,75686799.0,209.0,23338.0,DN
2024-03-12,PNJ,73817630.0,75292847.0,315.0,22648.0,DN
2024-06-15,PNJ,150000000.0,74445357.0,165.0,23129.0,DN
2024-05-20,DOJI,75927640.0,77195863.0,367.0,22987.0,DN
2024-05-15,PNJ,73727222.0,74745642.0,477.0,23144.0,HN
2024-03-13,DOJI,73422893.0,74864308.0,287.0,23146.0,DN
2024-03-28,SJC,76283616.0,76860791.0,357.0,22588.0,HCM
2024-02-06,SJC,74305289.0,75246790.0,169.0,22558.0,HCM
2024-02-02,PNJ,73729336.0,74993314.0,343.0,22885.0,DN
2024-01-27,DOJI,75852766.0,76893443.0,371.0,22967.0,DN
2024-01-12,SJC,76177825.0,77673986.0,337.0,23226.0,HCM
2024-03-08,SJC,73973181.0,74916238.0,302.0,23426.0,HN
2024-03-03,PNJ,73993293.0,74947455.0,117.0,22717.0,HCM
2024-01-21,DOJI,72951456.0,74255905.0,154.0,22598.0,DN
2024-04-10,BTMC,72887516.0,73411298.0,102.0,23306.0,HN
2024-01-13,BTMC,75699391.0,76864413.0,118.0,23289.0,HCM
2024-01-02,BTMC,73508349.0,74216610.0,272.0,22605.0,HCM
2024-03-14,BTMC,74152299.0,75267983.0,52.0,22948.0,HCM
2024-02-16,SJC,74077833.0,,273.0,23493.0,DN
2024-03-21,BTMC,74630723.0,75816656.0,421.0,22713.0,DN
2024-01-18,BTMC,75685501.0,77016415.0,222.0,23152.0,DN
2024-01-30,DOJI,76481318.0,77835256.0,247.0,23145.0,HCM
2024-02-07,BTMC,74632995.0,76129116.0,78.0,22648.0,HN
2024-04-22,BTMC,74529832.0,75203255.0,196.0,22611.0,HN
2024-03-02,PNJ,75058944.0,76060118.0,291.0,23080.0,DN
2024-05-18,SJC,74534227.0,75234980.0,407.0,23227.0,HN
2024-05-23,PNJ,74779023.0,75620581.0,386.0,23435.0,HCM
2024-01-17,BTMC,75235658.0,76266747.0,288.0,23087.0,HCM
2024-02-07,PNJ,76121509.0,76650911.0,217.0,23109.0,HN
2024-06-05,PNJ,76361460.0,77672987.0,272.0,22589.0,HN
2024-06-05,DOJI,74728854.0,76038213.0,319.0,23469.0,HN
2024-01-05,DOJI,72875766.0,73784689.0,280.0,22689.0,DN
2024-04-23,DOJI,72849976.0,73775444.0,298.0,23199.0,DN
2024-01-15,DOJI,75776242.0,76662019.0,84.0,23226.0,DN
2024-03-08,PNJ,74822621.0,75350762.0,420.0,22762.0,HN
2024-06-19,DOJI,75221616.0,76275697.0,142.0,23483.0,HCM
2024-03-19,SJC,73952246.0,74471921.0,319.0,23131.0,DN
2024-02-09,DOJI,74974606.0,75732200.0,459.0,22988.0,DN
2024-05-22,PNJ,75088273.0,75792993.0,325.0,22999.0,HN
2024-04-08,PNJ,74699391.0,75835110.0,196.0,23074.0,HN
2024-01-01,BTMC,73500942.0,74066667.0,495.0,23186.0,DN
2024-02-08,PNJ,73179418.0,74380198.0,250.0,22653.0,DN
2024-02-28,DOJI,76795609.0,77929731.0,404.0,23467.0,HN
2024-05-11,BTMC,73310073.0,74399494.0,318.0,23422.0,DN
2024-03-23,BTMC,73840914.0,74736721.0,186.0,23023.0,HCM
2024-05-15,BTMC,74682609.0,75337151.0,258.0,22592.0,HN
2024-04-26,SJC,75159173.0,76351658.0,389.0,22807.0,HN
2024-04-21,BTMC,72642762.0,73414162.0,154.0,23400.0,HCM
2024-02-22,SJC,74517509.0,73723151.0,260.0,23161.0,DN
2024-03-03,DOJI,73494892.0,74311289.0,85.0,23243.0,HN
2024-06-03,BTMC,75907297.0,77039882.0,148.0,22958.0,HCM
2024-04-07,BTMC,73591218.0,74375552.0,288.0,23271.0,DN
2024-06-04,BTMC,73555929.0,74454067.0,460.0,22782.0,HN
2024-04-27,PNJ,73208175.0,74237449.0,92.0,22957.0,HN
2024-02-01,PNJ,73313738.0,74509013.0,405.0,22823.0,HCM
2024-02-19,SJC,74096413.0,75114762.0,322.0,23393.0,HN
2024-03-01,BTMC,73245077.0,74161962.0,326.0,23225.0,HN
2024-06-18,PNJ,74410617.0,74915826.0,286.0,22889.0,HCM
2024-01-12,DOJI,72803051.0,74007158.0,54.0,22602.0,DN
2024-04-02,BTMC,74894100.0,75866601.0,156.0,23157.0,HCM
2024-01-10,PNJ,75227423.0,73545670.0,221.0,22719.0,HCM
2024-02-16,PNJ,76373683.0,77481778.0,291.0,22823.0,DN
2024-05-20,PNJ,73959410.0,74990285.0,376.0,23260.0,DN
2024-04-12,SJC,73837393.0,74537168.0,263.0,22793.0,HCM
2024-06-21,DOJI,74292175.0,75326300.0,249.0,23451.0,HCM
2024-04-01,BTMC,74542017.0,75469843.0,380.0,23472.0,HCM
2024-03-31,BTMC,75714379.0,76980914.0,494.0,22608.0,HN
2024-01-30,PNJ,73950976.0,74601144.0,194.0,22724.0,HCM
2024-01-23,BTMC,74957061.0,76257881.0,499.0,22704.0,HCM
2024-05-04,DOJI,73336644.0,74489060.0,245.0,22639.0,DN
2024-02-02,SJC,73318408.0,74286684.0,186.0,22701.0,DN
2024-04-23,BTMC,74095013.0,74942233.0,366.0,22711.0,DN
2024-02-13,PNJ,75151888.0,75940204.0,428.0,22989.0,HN
2024-05-26,PNJ,74600510.0,75451189.0,424.0,23153.0,HN
2024-02-04,PNJ,76275963.0,77588794.0,227.0,22890.0,HCM
2024-04-23,DOJI,76724221.0,77523409.0,367.0,23180.0,HCM
2024-02-22,DOJI,74368560.0,75334317.0,262.0,22658.0,HCM
2024-05-30,DOJI,76404886.0,77239950.0,467.0,22525.0,HCM
2024-05-27,BTMC,74565079.0,75614831.0,427.0,23400.0,HN
2024-04-07,PNJ,76236434.0,76861508.0,203.0,22803.0,HN
2024-03-30,SJC,73279713.0,74577335.0,410.0,23268.0,HCM
2024-01-13,PNJ,75654036.0,76422129.0,328.0,22626.0,HCM
2024-03-11,DOJI,75485467.0,76436589.0,491.0,22760.0,DN
2024-01-19,BTMC,74735505.0,76093663.0,282.0,22804.0,DN
2024-03-30,BTMC,72749971.0,73746478.0,402.0,23101.0,DN
2024-01-23,PNJ,73864133.0,75338437.0,384.0,23041.0,DN
2024-01-14,PNJ,73264121.0,74540786.0,481.0,22840.0,HCM
2024-02-24,DOJI,74711627.0,75323080.0,410.0,22756.0,DN
2024-06-13,DOJI,74452390.0,75195849.0,292.0,23286.0,HN
2024-02-25,PNJ,76367592.0,77570566.0,342.0,22519.0,DN
2024-02-20,SJC,74436536.0,75382021.0,209.0,22962.0,HN
2024-05-05,DOJI,75186814.0,76525171.0,334.0,22738.0,DN
2024-04-05,SJC,76350651.0,76858687.0,84.0,22586.0,HCM
