text,label
"Subject: closings academic depts layoffs san diego state

13 , san diego state university , facing probable 8 . 5 % budget cut state funding , amounting $ 11 million shortfall , announced major eliminations , cuts , academic programs . cuts entail layoffs tenured faculty . due shut down , layoff faculty , are departments anthropology , german&russian , religious studies , natural sciences ( trains high school science teachers ) , family studies & consumer sciences , aerospace engineering , health sciences , industrial studies . scheduled cuts faculty , varying scale , within-dept reverse order seniority , are departments french&italian ( 3 11 ) , sociology ( 8 27 ) , math ( 8 60 ) , chemistry ( 14 23 ) . policy is cut "" narrowly deeply . "" although discussion has been going senate potential serious funding cuts ways university might respond , including program cuts , cuts were announced suddenly , prior consultation affected departments . official notice individual faculty members layoff is scheduled "" mid - june . "" > laid-off faculty 120 days remaining payroll . athletic department is eliminating golf , track field , one two minor sports , cut $ 200 - $ 250k . football basketball programs are untouched ; baseball program has lost number scholarships ( according morning 's sports section san diego union - tribune ) . point is word cuts administration . cuts school business apparently been trivial comparison those suffered college arts letters , college sciences , colleges . affected faculty are contemplating legal action , remedies are being discussed . three administrative moves potential reversing layoffs : cutting ( eliminating ) intercollegiate athletics , instituting golden handshake program , instituting university-wide salary reduction 10 % . although union is currently negotiating golden handshake program , n't far along negotiations are whether possible put place quickly enough effect current crisis . are legal adminstrative problems salary cut . n't whether ' re surmountable . whole california state university system - - 20 campuses , including one san marcos northern san diego county - - face same funding shortfall , apparently ( point hardly information ) campus responses vary deal . ask consider writing pres . thomas b . day , san diego state university , san diego , ca 92182 , expressing outrage unprecedented frontal assault tenure centrality academics university . attack is allowed stand , consequences higher education within california everywhere are incalculable . importantly , ask write california state legislators state senators . provide names addresses contact us . grateful copies correspondence sent connection crisis . are sending information , incomplete though is , order linguists informed early possible developing crisis . jeff kaplan charlotte webb ( chair , linguistics oriental languages dept )
",1
"Subject: language is ?

toronto police contacted our department help identifying language label ball wool purse elderly woman accused shoplifting . does speak english police wish obtain interpreter . following was dictate over telephone ( 100 % accurate ) : ata lucru de myna din bumbac cardat . . . . please send replies directly . is urgency , woman is being held until question . ron smyth smyth @ lake . scar . utoronto . ca
",1
"Subject: e-mail address

does anyone , , e-mail address barney pell ( seen working ai cambridge ) ? thanks !
",1
"Subject: chomsky ' 92 article

was send following request martin haspelmath ( author quoted lines below ) , second thought decided asking someone germany where copy unpublished paper american scholar was little odd . someone nearby help ? martin wrote : > . . . 1992 paper "" minimalist program > linguistic theory "" , does n't was > intended wider circulation , must around > thousands copies . ' ll bite , where copy ? thanks !
",1
"Subject: oulipo

am looking information oulipo , experimental language group flourished ' 60s paris . members included r . queneau , h . matthews , calvino , g . perec . group applied mathematical methods writing literature . is scant information available english , small amount french . am particularly interested whether ideas been embodied software literaty theory . thank michael sikillian annotext
",1
"Subject: relative markers over

am working history relative markers spoken language 1500 onwards , british american english . although are plenty studies written data , ' m having trouble finding diachronic studies spoken data ( trial transcripts , etc . ) . ' m particularly interested development standard & non-standard variants personal subject restrictive relatives : , , , zero , , , ( ' chap ' ll ' ) . references greatly appreciated , including quantitative synchronic studies non-standard varieties . thanks !
",1
"Subject: acquisition reflexive verbs

is enquiry behalf ma student . anyone provide references concerning acquisition reflexive verbs either english french ? student herself is bilingual , publications either language useful . suggestions gratefully received . sue blackwell school english , university birmingham , u . k .
",1
"Subject: becoming linguist

too theory why linguistics attracted many us . field ranges humanities hard sciences , majority subdisciplines falling general area social sciences . spoken many linguists started scholarly lives scientists ( chem - istry , physics . . . ) wanted something seemed humanities discipline ( often european sense ` sciences humaines ' , disciplines deal ) , while many others ( including myself ) started foreign languages literatures found wanted something scientific literary analysis . second-language learning component is important , suggested posting read today , always * difficulty * learning language ; rather desire keep working language form without doing literature . personal note , clearly remember relief , undergraduate , discover linguistics through comparative romance course . meant majoring french made sense even sartre did n't ! margaret
",1
"Subject: syntax textbooks - - summary

week ago , asked readers share experiences cowper haegeman syntax textbooks . here 's said . = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = here 's summary responses syntax textbooks : was clear responses cowper 's book is bit too been used many . got one favorable evaluation respondant had read text manuscript , did hear anyone has used class far . responses haegeman 's textbook were mixed . excerpted / paraphrased comments below . were five generally positive evaluations : "" . . . better most texts . . well-received students , is full annoying mistakes misprints "" "" . . . quite happy . . . were complaints students "" "" . . . was harder radford , most students preferred haegeman radford , found long-winded , condescending , plain moronic "" "" . . . students found lucid , funny , well-organized "" "" . . . relatively happy . . . generally understandable - organized . criticisms : tends introduce theoretical concepts first justification later . . . "" three mostly negative evaluations : "" . . . tended digress . . . chooses focus unclear examples , e . g . theta-criterion implicit arguments early book ; . . . case-marking is frequently exemplified ecm verbs , students found unconvinc - ing "" "" students unanimously despised . . . incredibly unclear . . . poorly organized . . . recommend against . "" "" . . . positive side , is well-organized has references . negative side , is poor argumentation data does n't support claims made text . . . is mention non - gb syntax . . . . found useful teaching students identify poor argumentation . "" generalization , seemed gb practictioners tended significantly happier book others . ( were votes lasnik uriagereka 's * course gb syntax * chomsky 's * managua lectures * . ) thanks wrote .
",1
"Subject: l2 learning / cultural empathy

graduate student education approached colleague mine query linguist able help . is doing evaluation exchange program indonesia one object is prepare high school teachers indonesia here australia . wondered is anything written correlation degree acquisition l2 degree empathy participation culture l2 speakers . high involvement / skills might seem thing teachers both areas ; however negative aspects might . apparently seems correlation between development skills language dropping teaching . due "" culture shock "" return australia those became most deeply immersed ? references / ideas gratefully received . are number , summarise . patrick mcconvell , anthropology , northrn territory university , po box 40146 , casuarina , nt 0811 , australia
",1
