Ngay,MaCK,GiaMoCua,GiaCaoNhat,GiaThapNhat,GiaDongCua,KhoiLuongGD,GiaTriGD,SoLuongNamGiu
2024-10-03,FPT,114000.0,118300.0,109600.0,112700.0,3315563.0,373663950100.0,25000.0
2024-08-21,VIC,49500.0,51800.0,47200.0,50300.0,8353682.0,420190204600.0,60000.0
2024-03-29,SAB,152800.0,157600.0,147900.0,153800.0,5535701.0,851390813800.0,15000.0
2024-08-16,VCB,101700.0,103300.0,100100.0,101500.0,3449870.0,350161805000.0,30000.0
2024-03-20,VIC,47400.0,49400.0,45400.0,46800.0,9517150.0,445402620000.0,60000.0
2024-10-04,VHM,64900.0,66400.0,63300.0,63800.0,1289466.0,82267930800.0,40000.0
2024-11-23,PLX,49300.0,51400.0,47300.0,48300.0,4182585.0,202018855500.0,45000.0
2024-04-23,MSN,81500.0,83100.0,79900.0,81800.0,5007379.0,409603602200.0,35000.0
2024-03-26,MSN,89400.0,91500.0,87300.0,91300.0,7096114.0,647875208200.0,35000.0
2024-05-25,MSN,79100.0,81100.0,77000.0,77500.0,6936822.0,537603705000.0,35000.0
2024-03-29,FPT,114700.0,116100.0,113200.0,113200.0,7890107.0,893160112400.0,25000.0
2024-01-21,VHM,67800.0,71100.0,64600.0,66700.0,8641360.0,576378712000.0,40000.0
2024-03-28,VCB,96800.0,101000.0,92600.0,98700.0,4683027.5,462214814250.0,30000.0
2024-06-13,VIC,42300.0,43600.0,41100.0,41800.0,6682855.0,279343339000.0,60000.0
2024-01-24,FPT,118000.0,123100.0,112800.0,119400.0,6444091.0,769424465400.0,25000.0
2024-06-23,VHM,62400.0,63100.0,61700.0,62000.0,810148.0,50229176000.0,40000.0
2024-01-27,SAB,164200.0,171300.0,157100.0,170400.0,5503099.0,937728069600.0,15000.0
2024-09-12,VNM,84800.0,87600.0,81900.0,86700.0,5545284.0,480776122800.0,50000.0
2024-02-12,VCB,106200.0,109800.0,102600.0,105300.0,2168271.0,228318936300.0,30000.0
2024-07-31,VHM,68900.0,71200.0,66600.0,71000.0,2208381.0,156795051000.0,40000.0
2024-02-26,VIC,50600.0,52500.0,48500.0,52500.0,7313702.0,383969355000.0,60000.0
2024-12-24,PLX,51400.0,53900.0,48900.0,50000.0,6980001.0,349000050000.0,45000.0
2024-03-29,HPG,25200.0,26400.0,24100.0,25900.0,9179373.0,237745760700.0,100000.0
2024-02-04,GAS,128500.0,133000.0,114000.0,114000.0,4236443.0,482954502000.0,20000.0
2024-05-31,PLX,51000.0,53400.0,48600.0,51900.0,3098069.0,160789781100.0,45000.0
2024-01-31,VHM,69000.0,71500.0,66500.0,68500.0,9161120.0,627536720000.0,40000.0
2024-11-16,HPG,22100.0,22800.0,21500.0,22500.0,571974.0,12869415000.0,100000.0
2024-01-19,PLX,58800.0,59800.0,57700.0,58000.0,3063914.0,177707012000.0,45000.0
2024-11-03,HPG,23100.0,23400.0,22800.0,23400.0,3564915.0,83419011000.0,100000.0
2024-06-24,MSN,79600.0,80600.0,78600.0,79400.0,5142497.0,408314261800.0,35000.0
2024-01-09,VHM,67800.0,69200.0,66300.0,67300.0,5541988.0,372975792400.0,40000.0
2024-12-17,MSN,79500.0,81000.0,78000.0,80700.0,2353024.0,189889036800.0,35000.0
2024-01-29,VNM,85100.0,86600.0,83600.0,85000.0,2976013.0,252961105000.0,50000.0
2024-08-17,VHM,70700.0,73400.0,68100.0,68400.0,9425274.0,644688741600.0,40000.0
2024-08-31,VHM,73000.0,76100.0,69800.0,73000.0,3370028.0,246012044000.0,40000.0
2024-04-22,MSN,78600.0,81100.0,76200.0,77700.0,8827771.0,685917806700.0,35000.0
2024-01-25,HPG,26300.0,27400.0,25200.0,25600.0,5773234.0,147794790400.0,100000.0
2024-06-04,VIC,41000.0,42800.0,39200.0,41500.0,2672028.0,110889162000.0,60000.0
2024-04-10,GAS,114200.0,116700.0,111800.0,113200.0,6774241.0,766844081200.0,20000.0
2024-05-01,VHM,58400.0,60200.0,56600.0,59500.0,7586102.0,451373069000.0,40000.0
2024-09-30,GAS,120300.0,123700.0,116900.0,121100.0,6456497.0,781881786700.0,20000.0
2024-10-10,GAS,120500.0,121900.0,119200.0,121700.0,4220646.0,513652618200.0,20000.0
2024-12-01,HPG,22600.0,23600.0,21700.0,22700.0,2456012.0,55751472400.0,100000.0
2024-12-07,FPT,102400.0,103500.0,101200.0,102700.0,854073.0,87713297100.0,25000.0
2024-06-11,GAS,107800.0,110100.0,105500.0,107800.0,9376767.0,1010815482600.0,20000.0
2024-09-28,PLX,57800.0,59000.0,56600.0,57900.0,2161103.0,125127863700.0,45000.0
2024-05-15,GAS,104900.0,109800.0,100000.0,101100.0,9263461.0,936535907100.0,20000.0
2024-04-26,SAB,137800.0,144000.0,131600.0,142500.0,2375086.0,338449755000.0,15000.0
2024-01-14,VNM,83600.0,87800.0,79400.0,86100.0,7902341.0,680391560100.0,50000.0
2024-08-24,PLX,59400.0,61400.0,57300.0,58100.0,9119036.0,529815991600.0,45000.0
2024-10-27,VIC,42700.0,43600.0,41800.0,42000.0,5687132.0,238859544000.0,60000.0
2024-09-29,FPT,113700.0,119100.0,108300.0,109000.0,5919581.0,645234329000.0,25000.0
2024-12-26,HPG,24400.0,24700.0,24100.0,24300.0,5047801.0,122661564300.0,100000.0
2024-03-10,MSN,90800.0,92700.0,88900.0,89500.0,6961099.0,623018360500.0,35000.0
2024-12-25,VIC,42500.0,43600.0,41300.0,42100.0,7388849.0,311070542900.0,60000.0
2024-09-14,FPT,117000.0,121100.0,112900.0,116900.0,3521973.0,411718643700.0,25000.0
2024-08-19,SAB,168100.0,176000.0,160200.0,160800.0,546297.0,87844557600.0,15000.0
2024-09-21,FPT,118300.0,121800.0,114800.0,117100.0,8143013.0,953546822300.0,25000.0
2024-01-20,VNM,86700.0,88800.0,84500.0,85600.0,4467388.0,382408412800.0,50000.0
2024-06-15,SAB,140400.0,146700.0,134200.0,146300.0,2835906.0,414893047800.0,15000.0
2024-12-26,VCB,88600.0,91100.0,86000.0,87600.0,4195849.0,367556372400.0,30000.0
2024-07-09,VIC,44400.0,46500.0,42300.0,42900.0,7782276.0,333859640400.0,60000.0
2024-07-10,VCB,95800.0,100200.0,91400.0,100000.0,2355434.0,235543400000.0,30000.0
2024-06-04,FPT,100700.0,104900.0,96500.0,99800.0,5168114.0,515777777200.0,25000.0
2024-09-15,SAB,165400.0,170300.0,160500.0,169400.0,8356487.0,1415588897800.0,15000.0
2024-06-09,VHM,58800.0,60600.0,57100.0,57900.0,8452942.0,489425341800.0,40000.0
2024-10-17,HPG,25000.0,25600.0,24500.0,24500.0,838930.0,20553785000.0,100000.0
2024-08-26,GAS,129100.0,130900.0,127300.0,129500.0,679960.0,88054820000.0,20000.0
2024-03-05,VCB,101800.0,105200.0,98300.0,101300.0,2700880.0,273599144000.0,30000.0
2024-08-14,PLX,61600.0,62900.0,60300.0,60700.0,5317678.5,322783084950.0,45000.0
2024-04-09,PLX,55700.0,56700.0,54600.0,56100.0,9237151.0,518204171100.0,45000.0
2024-01-28,VHM,70200.0,73400.0,67000.0,67800.0,5888812.0,399261453600.0,40000.0
2024-09-12,VIC,47600.0,49500.0,45600.0,48000.0,9114520.0,437496960000.0,60000.0
2024-09-12,HPG,26400.0,27500.0,25400.0,25500.0,9053111.0,230854330500.0,100000.0
2024-12-23,VHM,62200.0,64500.0,59900.0,63600.0,7111782.0,452309335200.0,40000.0
2024-08-28,HPG,27100.0,27700.0,26600.0,26700.0,6235924.0,166499170800.0,100000.0
2024-03-30,VCB,94600.0,96000.0,93200.0,95900.0,3159315.0,302978308500.0,30000.0
2024-11-07,VHM,61000.0,62400.0,59700.0,59800.0,2860479.0,171056644200.0,40000.0
2024-05-30,GAS,109900.0,114300.0,105400.0,111600.0,2171402.0,242328463200.0,20000.0
2024-05-28,SAB,139700.0,144900.0,134500.0,136100.0,6962319.0,947571615900.0,15000.0
2024-04-01,HPG,24900.0,26100.0,23700.0,24200.0,1579873.0,38232926600.0,100000.0
2024-05-08,VCB,89100.0,91800.0,86300.0,91100.0,1398441.0,127397975100.0,30000.0
2024-10-10,HPG,25500.0,25800.0,25100.0,25200.0,3802248.0,95816649600.0,100000.0
2024-07-11,VCB,97900.0,102600.0,93300.0,100600.0,1654864.0,166479318400.0,30000.0
2024-07-12,PLX,56600.0,57500.0,55700.0,57300.0,3840921.0,220084773300.0,45000.0
2024-08-08,VCB,104900.0,108600.0,101200.0,103200.0,4280726.0,441770923200.0,30000.0
2024-10-20,PLX,54500.0,56100.0,52900.0,55400.0,1189748.0,65912039200.0,45000.0
2024-10-20,VHM,59300.0,61900.0,56600.0,58000.0,6841670.0,396816860000.0,40000.0
2024-09-15,PLX,60600.0,61700.0,59500.0,60800.0,4488315.0,272889552000.0,45000.0
2024-02-09,VNM,87400.0,89300.0,85600.0,88000.0,3010441.0,264918808000.0,50000.0
2024-04-04,VHM,63700.0,65800.0,61700.0,63100.0,4148593.0,261776218300.0,40000.0
2024-11-16,FPT,101700.0,103600.0,99700.0,102700.0,7028926.0,721870700200.0,24648.464788732395
2024-08-30,SAB,163200.0,166000.0,160500.0,162000.0,1214939.0,196820118000.0,15000.0
2024-03-14,VIC,47600.0,49100.0,46100.0,46500.0,5615175.0,261105637500.0,60000.0
2024-01-11,VHM,67200.0,68500.0,65900.0,66900.0,5214734.0,348865704600.0,40000.0
2024-05-01,GAS,109600.0,111300.0,108000.0,109700.0,1717923.0,188456153100.0,20000.0
2024-08-15,VHM,72100.0,75400.0,68800.0,68800.0,3199434.0,220121059200.0,40000.0
2024-07-09,HPG,24800.0,25700.0,23800.0,24200.0,958690.0,23200298000.0,100000.0
2024-03-20,PLX,57200.0,59900.0,54500.0,55200.0,7817372.0,431518934400.0,45000.0
2024-09-03,HPG,26900.0,27600.0,26100.0,27300.0,3719444.0,101540821200.0,100000.0
2024-03-23,VCB,99000.0,100000.0,98000.0,98500.0,5814018.0,572680773000.0,30000.0
2024-12-22,VNM,72900.0,73700.0,72100.0,73500.0,4250522.0,312413367000.0,50000.0
2024-06-08,VCB,87900.0,90100.0,85700.0,89200.0,4747028.0,423434897600.0,30000.0
2024-11-26,VIC,39400.0,40100.0,38600.0,39200.0,7567830.0,296658936000.0,60000.0
2024-06-25,VHM,63000.0,64700.0,61300.0,63600.0,8297663.0,527731366800.0,40000.0
2024-10-25,VIC,44100.0,44500.0,43600.0,44200.0,2605537.0,115164735400.0,60000.0
2024-11-24,HPG,22100.0,22300.0,21900.0,22300.0,9495847.0,211757388100.0,100000.0
2024-02-04,HPG,25000.0,27500.0,25000.0,27000.0,5682721.0,153433467000.0,100000.0
2024-03-18,SAB,154900.0,160900.0,148900.0,157200.0,7904406.0,1242572623200.0,15000.0
2024-10-07,VCB,96400.0,99000.0,95100.0,95100.0,1088565.0,103522531500.0,30000.0
2024-10-20,GAS,118000.0,119600.0,116500.0,118000.0,545714.0,64394252000.0,20000.0
2024-01-14,VIC,47700.0,48800.0,46600.0,47300.0,8851916.0,418695626800.0,60000.0
2024-09-05,VNM,85900.0,90000.0,81800.0,87900.0,6261719.0,550405100100.0,50000.0
2024-09-30,HPG,26500.0,27700.0,25200.0,26600.0,1521507.0,40472086200.0,100000.0
2024-09-25,VCB,98200.0,99500.0,97000.0,99000.0,6946200.0,687673800000.0,30000.0
2024-11-22,PLX,49600.0,51300.0,47800.0,49400.0,4716367.0,232988529800.0,45000.0
2024-08-10,SAB,165800.0,172500.0,159000.0,162600.0,4725275.0,768329715000.0,15000.0
2024-11-25,VHM,58800.0,61200.0,56400.0,58600.0,6478734.0,379653812400.0,40000.0
2024-02-07,GAS,128100.0,131600.0,124600.0,128200.0,3004248.0,385144593600.0,20000.0
2024-06-01,GAS,112300.0,115000.0,109700.0,113100.0,7913903.0,895062429300.0,20000.0
2024-08-21,PLX,61800.0,63400.0,60200.0,62300.0,3260322.0,203118060600.0,45000.0
2024-06-22,SAB,146700.0,152000.0,141500.0,143500.0,9431184.0,1353374904000.0,15000.0
2024-02-22,SAB,161500.0,165400.0,157700.0,164500.0,7357858.0,1210367641000.0,15000.0
2024-08-25,VIC,50500.0,52100.0,49000.0,50800.0,5324892.0,270504513600.0,60000.0
2024-02-03,FPT,122900.0,128200.0,117700.0,121700.0,1078698.0,131277546600.0,25000.0
2024-01-17,HPG,26000.0,27000.0,25100.0,26500.0,4235974.0,112253311000.0,100000.0
2024-12-30,VCB,92200.0,93300.0,91000.0,91800.0,5274013.0,484154393400.0,30000.0
2024-10-04,PLX,55800.0,56800.0,54800.0,56500.0,9027349.0,510045218500.0,45000.0
2024-08-19,VIC,49100.0,49600.0,48600.0,49200.0,1902583.0,93607083600.0,60000.0
2024-10-24,VNM,77600.0,81000.0,74300.0,80900.0,8801601.0,712049520900.0,50000.0
2024-12-30,VHM,61400.0,64200.0,58700.0,61200.0,6399502.0,391649522400.0,40000.0
2024-12-23,FPT,102000.0,106300.0,97800.0,103100.0,4706853.0,485276544300.0,25000.0
2024-09-12,FPT,118800.0,121100.0,0.0,0.0,2771461.0,0.0,25000.0
2024-09-21,PLX,58600.0,60700.0,56600.0,59500.0,8837072.0,525805784000.0,45000.0
2024-02-08,VCB,103000.0,105900.0,100100.0,101500.0,9826561.0,997395941500.0,30000.0
2024-12-14,MSN,78800.0,80800.0,76800.0,78800.0,5076536.0,400031036800.0,35000.0
2024-12-28,VIC,41900.0,43700.0,40200.0,41100.0,2584285.0,106214113500.0,60000.0
2024-07-14,VHM,64700.0,67400.0,62100.0,67100.0,9074840.0,608921764000.0,40000.0
2024-09-04,VHM,69300.0,71700.0,66800.0,71300.0,7490674.0,534085056200.0,40000.0
2024-08-27,VNM,89300.0,91200.0,87400.0,88900.0,2950537.0,262302739300.0,50000.0
2024-10-12,HPG,24200.0,24400.0,23900.0,24000.0,5968861.0,143252664000.0,100000.0
2024-03-14,VCB,101900.0,103300.0,100500.0,102000.0,5838570.0,595534140000.0,30000.0
2024-11-05,VHM,58400.0,60200.0,56600.0,58400.0,4252267.0,248332392800.0,40000.0
2024-03-03,VIC,49200.0,50400.0,48100.0,50100.0,5632666.0,282196566600.0,60000.0
2024-01-23,VCB,100500.0,102400.0,98600.0,101400.0,2486124.0,252092973600.0,30000.0
2024-02-28,GAS,130400.0,132900.0,127900.0,130800.0,2023567.0,264682563600.0,20000.0
2024-07-29,SAB,163600.0,167300.0,159900.0,160600.0,7780550.0,1249556330000.0,15000.0
2024-07-15,SAB,155600.0,159500.0,151700.0,158200.0,6518504.0,1031227332800.0,14790.393258426966
2024-07-10,MSN,84900.0,86200.0,83600.0,86000.0,6181459.0,531605474000.0,35000.0
2024-06-28,FPT,103300.0,106900.0,99800.0,101400.0,8074287.0,818732701800.0,25000.0
2024-12-03,HPG,22200.0,22600.0,21800.0,22300.0,3555846.0,79295365800.0,100000.0
2024-05-13,SAB,134800.0,138500.0,131100.0,136000.0,2258726.0,307186736000.0,15000.0
2024-05-28,VHM,57400.0,58600.0,56100.0,57800.0,676349.0,39092972200.0,40000.0
2024-12-11,VIC,40100.0,41900.0,38300.0,39700.0,9422374.0,374068247800.0,60000.0
2024-03-12,SAB,158700.0,159800.0,155900.0,159800.0,1426493.0,227953581400.0,15000.0
2024-12-08,GAS,107200.0,108600.0,105800.0,106000.0,5387435.0,571068110000.0,20000.0
2024-09-12,VCB,104700.0,109500.0,99900.0,109200.0,1853256.0,202375555200.0,29576.695774647887
2024-12-10,SAB,133700.0,137300.0,130100.0,134900.0,8391372.0,1131996082800.0,15000.0
2024-03-28,MSN,89400.0,92600.0,86100.0,91600.0,7112316.0,651488145600.0,35000.0
2024-11-29,VCB,82700.0,85000.0,80400.0,81500.0,5816986.0,474084359000.0,30000.0
2024-10-06,GAS,121400.0,123500.0,119300.0,119500.0,9593754.0,1146453603000.0,20000.0
2024-06-11,HPG,23200.0,23500.0,22900.0,23300.0,7190127.0,167529959100.0,100000.0
2024-08-04,HPG,26900.0,27700.0,26200.0,26800.0,9815267.0,263049155600.0,100000.0
2024-07-07,SAB,152900.0,500000.0,152700.0,152700.0,1212712.0,185181122400.0,15000.0
2024-09-13,VIC,48700.0,50400.0,47100.0,49500.0,9504715.0,470483392500.0,60000.0
2024-04-28,PLX,50100.0,50700.0,49500.0,49900.0,7868969.0,392661553100.0,45000.0
2024-09-06,VIC,48700.0,49700.0,47800.0,48200.0,3724105.0,179501861000.0,60000.0
2024-06-05,VHM,60100.0,63100.0,57200.0,62200.0,5663209.0,352251599800.0,40000.0
2024-04-23,VCB,92000.0,96300.0,87700.0,92400.0,646120.0,59701488000.0,30000.0
2024-06-27,VIC,44500.0,45200.0,43800.0,44700.0,5670392.0,253466522400.0,60000.0
2024-01-12,PLX,58500.0,60900.0,56100.0,60900.0,585041.0,35628996900.0,45000.0
2024-02-01,FPT,122100.0,127200.0,100.0,100.0,7734566.0,773456600.0,25000.0
2024-06-21,VHM,61000.0,63600.0,58500.0,62000.0,2921715.0,181146330000.0,40000.0
2024-08-26,SAB,162400.0,167200.0,157700.0,164000.0,8288409.0,1359299076000.0,15000.0
2024-09-07,MSN,93100.0,96800.0,89300.0,95800.0,8190855.0,784683909000.0,35000.0
2024-02-24,HPG,26700.0,27200.0,26200.0,27000.0,7756253.0,209418831000.0,100000.0
2024-07-09,VNM,79800.0,81700.0,77900.0,80000.0,1018108.0,81448640000.0,50000.0
2024-02-12,PLX,60300.0,62700.0,58000.0,60400.0,7427714.0,448633925600.0,45000.0
2024-10-29,VIC,41400.0,42000.0,40900.0,40900.0,3852418.0,157563896200.0,60000.0
2024-05-25,GAS,106400.0,110700.0,102100.0,107800.0,6799433.0,732978877400.0,20000.0
2024-10-14,GAS,119300.0,121100.0,117500.0,119000.0,5814367.0,691909673000.0,20000.0
2024-03-31,FPT,113000.0,118300.0,107800.0,116700.0,3599891.0,420107279700.0,25000.0
2024-09-18,VIC,46700.0,48100.0,45400.0,45700.0,7629185.0,348653754500.0,60000.0
2024-09-10,VNM,87600.0,91500.0,83700.0,87900.0,6215027.0,546300873300.0,50000.0
2024-09-29,SAB,149200.0,161800.0,149200.0,156900.0,3231035.0,506949391500.0,15000.0
2024-03-13,HPG,26000.0,27000.0,25100.0,25700.0,8560276.0,219999093200.0,100000.0
2024-04-13,VIC,43300.0,43800.0,42900.0,43600.0,5236341.0,228304467600.0,60000.0
2024-08-11,MSN,92700.0,97300.0,88200.0,89900.0,9551235.0,858656026500.0,35000.0
2024-11-14,VIC,40600.0,42200.0,38900.0,40600.0,5964131.0,242143718600.0,60000.0
2024-04-13,VHM,64400.0,65500.0,63300.0,64200.0,4776572.0,306655922400.0,40000.0
2024-04-11,VNM,76700.0,79200.0,75000.0,75000.0,2119120.0,158934000000.0,50000.0
2024-01-31,HPG,27600.0,28500.0,26800.0,26900.0,2717425.0,73098732500.0,100000.0
2024-01-24,SAB,159200.0,162000.0,156400.0,161300.0,2594053.0,418420748900.0,15000.0
2024-12-25,MSN,78300.0,80900.0,75800.0,76300.0,3565459.0,272044521700.0,35000.0
2024-04-15,GAS,116100.0,117500.0,114700.0,117400.0,6316787.0,741590793800.0,20000.0
2024-01-10,MSN,89800.0,91100.0,88400.0,90000.0,1448891.0,130400190000.0,35000.0
2024-09-22,GAS,127100.0,132900.0,121400.0,125300.0,6277259.0,786540552700.0,20000.0
2024-06-19,MSN,81900.0,85900.0,77900.0,84300.0,9598173.0,809125983900.0,35000.0
2024-03-29,VHM,66100.0,69000.0,63200.0,66600.0,7506898.0,499959406800.0,40000.0
2024-10-30,MSN,81300.0,84600.0,78000.0,82700.0,2186198.0,180798574600.0,35000.0
2024-10-09,PLX,56000.0,57700.0,54200.0,57200.0,8073373.0,461796935600.0,45000.0
2024-07-11,MSN,87800.0,91800.0,83700.0,89800.0,6053606.0,543613818800.0,35000.0
2024-07-12,GAS,120200.0,125000.0,115300.0,123900.0,6447684.0,798868047600.0,20000.0
2024-05-04,SAB,138900.0,143800.0,134000.0,135400.0,857767.0,116141651800.0,15000.0
2024-06-13,VCB,88500.0,91900.0,85000.0,86000.0,1265772.0,108856392000.0,30000.0
2024-02-14,PLX,60600.0,61700.0,59500.0,61100.0,9949969.0,607943105900.0,45000.0
2024-03-04,VCB,104600.0,108600.0,100600.0,108400.0,2385663.0,258605869200.0,30000.0
2024-09-07,VHM,71000.0,72100.0,69900.0,71900.0,609422.0,43817441800.0,40000.0
2024-03-07,PLX,58200.0,59300.0,57000.0,57900.0,9581535.0,554770876500.0,45000.0
2024-01-19,HPG,25900.0,26400.0,25500.0,25800.0,2286477.0,58991106600.0,0.0
2024-09-30,PLX,55600.0,56600.0,54500.0,55500.0,9194513.0,510295471500.0,45000.0
2024-10-14,VCB,96100.0,99500.0,92700.0,97400.0,5713126.0,556458472400.0,30000.0
2024-09-05,GAS,133500.0,137900.0,129100.0,135900.0,3784573.0,514323470700.0,20000.0
2024-10-12,VIC,44300.0,45800.0,42700.0,42800.0,518226.0,22180072800.0,60000.0
2024-11-11,HPG,23100.0,23800.0,22400.0,23500.0,2717617.0,63863999500.0,100000.0
2024-02-26,HPG,26800.0,27600.0,26000.0,27100.0,9234366.0,250251318600.0,100000.0
2024-03-22,SAB,157100.0,160900.0,153300.0,154000.0,4862722.0,748859188000.0,15000.0
2024-08-27,GAS,128900.0,130300.0,127400.0,129200.0,5154267.0,665931296400.0,20000.0
2024-09-19,VHM,69000.0,72400.0,65600.0,71200.0,6801580.0,484272496000.0,40000.0
2024-11-19,VIC,39700.0,40400.0,39000.0,39400.0,3619051.0,142590609400.0,60000.0
2024-10-15,GAS,116000.0,500000.0,114300.0,114300.0,2919864.0,333740455200.0,20000.0
2024-08-25,VNM,85800.0,88400.0,83200.0,83800.0,1401410.0,117438158000.0,50000.0
2024-08-29,GAS,130700.0,136900.0,124400.0,124700.0,2607939.0,325209993300.0,20000.0
2024-10-07,HPG,25200.0,26000.0,24500.0,24800.0,4680294.0,116071291200.0,100000.0
2024-08-19,MSN,92400.0,93500.0,91400.0,93100.0,8063619.0,750722928900.0,35000.0
2024-03-31,VHM,67800.0,71100.0,64500.0,66800.0,5432875.0,362916050000.0,40000.0
2024-01-17,VHM,68700.0,71100.0,66400.0,68900.0,1239675.0,85413607500.0,40000.0
2024-08-03,VNM,84500.0,85500.0,83400.0,83600.0,2683674.0,224355146400.0,50000.0
2024-10-21,FPT,108800.0,113500.0,104200.0,108300.0,1151191.0,124673985300.0,25000.0
2024-08-21,VNM,89900.0,91200.0,88700.0,89800.0,4767092.0,428084861600.0,50000.0
2024-11-29,HPG,22900.0,23300.0,22500.0,23300.0,2730104.0,63611423200.0,100000.0
2024-11-29,PLX,52000.0,52800.0,51200.0,51600.0,9690280.0,500018448000.0,45000.0
2024-08-30,VHM,69700.0,71700.0,67800.0,69200.0,9815651.0,679243049200.0,40000.0
2024-07-18,VNM,80400.0,81300.0,79600.0,81200.0,7416460.0,602216552000.0,50000.0
2024-09-25,VIC,46200.0,47800.0,44600.0,45800.0,5298275.0,242660995000.0,60000.0
2024-01-21,GAS,125200.0,128500.0,121900.0,127600.0,7222485.0,921589086000.0,20000.0
2024-02-08,FPT,118700.0,124200.0,113200.0,117000.0,9074634.0,1061732178000.0,25000.0
2024-05-19,SAB,137500.0,142300.0,132800.0,134600.0,7151014.0,962526484400.0,15000.0
2024-10-23,MSN,83500.0,86500.0,80500.0,81400.0,8529856.0,694330278400.0,35000.0
2024-09-30,VHM,66800.0,68900.0,64600.0,64900.0,9594802.0,622702649800.0,40000.0
2024-05-16,FPT,98900.0,103200.0,94700.0,101800.0,5481144.0,557980459200.0,25000.0
2024-09-14,MSN,91800.0,96300.0,87200.0,91800.0,1764967.0,162023970600.0,35000.0
2024-04-26,FPT,100400.0,103100.0,97700.0,99200.0,2938517.0,291500886400.0,25000.0
2024-08-19,VHM,72900.0,76400.0,65000.0,65000.0,3525805.0,229177325000.0,40000.0
2024-12-27,PLX,53000.0,53600.0,52400.0,52700.0,5567193.0,293391071100.0,44422.45480225989
2024-02-03,VNM,87500.0,101100.0,84000.0,101100.0,641993.0,64905492300.0,50000.0
2024-12-02,SAB,139000.0,146000.0,132100.0,135000.0,4945240.5,667607467500.0,15000.0
2024-09-19,SAB,155500.0,158400.0,152500.0,156400.0,8292553.0,1296955289200.0,15000.0
2024-06-08,VHM,59200.0,61900.0,56500.0,58500.0,3365989.0,196910356500.0,40000.0
2024-03-12,VNM,80700.0,88300.0,80700.0,88100.0,6584050.0,580054805000.0,50000.0
2024-03-21,VNM,84500.0,87700.0,81200.0,83700.0,6126740.0,512808138000.0,50000.0
2024-12-08,VIC,41200.0,42400.0,39900.0,40200.0,3396076.0,136522255200.0,59630.33147632312
2024-12-18,MSN,78400.0,82000.0,74800.0,78500.0,1080169.0,84793266500.0,35000.0
2024-10-01,FPT,116100.0,119000.0,113100.0,117800.0,4100170.0,483000026000.0,25000.0
2024-03-31,VIC,45100.0,46200.0,44100.0,46000.0,9515989.0,437735494000.0,60000.0
2024-03-31,PLX,60300.0,61200.0,59500.0,59900.0,3769173.0,225773462700.0,45000.0
2024-07-04,HPG,25000.0,25300.0,24700.0,24800.0,3152928.0,78192614400.0,0.0
2024-06-11,VHM,61200.0,62700.0,0.0,0.0,7730663.0,0.0,40000.0
2024-01-28,HPG,27000.0,28100.0,26000.0,27500.0,6001243.0,165034182500.0,100000.0
2024-09-09,FPT,122600.0,124100.0,121000.0,122400.0,6610750.0,809155800000.0,25000.0
2024-03-08,GAS,130000.0,136000.0,124100.0,125200.0,9137156.0,1143971931200.0,20000.0
2024-03-08,FPT,108800.0,111800.0,105800.0,109600.0,7638839.0,837216754400.0,25000.0
2024-01-30,GAS,131400.0,135400.0,0.0,0.0,5480323.0,0.0,20000.0
2024-10-26,VIC,43200.0,44200.0,42300.0,43700.0,6806296.0,297435135200.0,60000.0
2024-11-03,SAB,138900.0,141400.0,136400.0,139400.0,1730983.0,241299030200.0,15000.0
2024-12-15,VHM,59200.0,61900.0,56500.0,58600.0,8706068.0,510175584800.0,40000.0
2024-12-15,PLX,53300.0,56000.0,50700.0,54600.0,1971480.0,107642808000.0,45000.0
2024-08-06,VNM,88600.0,89800.0,87400.0,87900.0,8547868.0,751357597200.0,50000.0
2024-04-07,MSN,85900.0,87300.0,84500.0,84800.0,2219969.0,188253371200.0,35000.0
2024-04-24,HPG,23100.0,23800.0,22400.0,23500.0,5796388.0,136215118000.0,100000.0
2024-05-23,VCB,83300.0,86000.0,80500.0,82800.0,4477018.0,370697090400.0,30000.0
2024-02-20,GAS,134000.0,139000.0,129000.0,138400.0,7730168.0,1069855251200.0,20000.0
